2021-04-09 10:41:19.032099 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.032381 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.032506 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.032625 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.032740 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.032850 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.032964 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.033074 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.033185 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.033294 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.033402 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.033510 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.033619 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.033727 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.033839 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.033972 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.034083 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.034193 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:41:19.034303 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populating workers...
2021-04-09 10:41:19.034412 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] Populated
2021-04-09 10:42:20.863622 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitted
2021-04-09 10:42:20.864423 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitting baseline...
2021-04-09 10:42:20.864817 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitted
2021-04-09 10:42:20.865573 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitting baseline...
2021-04-09 10:42:20.866011 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitted
2021-04-09 10:42:20.866925 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitting baseline...
2021-04-09 10:42:20.867402 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitted
2021-04-09 10:42:20.868175 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitting baseline...
2021-04-09 10:42:20.868551 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitted
2021-04-09 10:42:20.869366 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitting baseline...
2021-04-09 10:42:20.869775 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitted
2021-04-09 10:42:20.870668 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitting baseline...
2021-04-09 10:42:20.871107 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitted
2021-04-09 10:42:20.871940 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitting baseline...
2021-04-09 10:42:20.872354 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitted
2021-04-09 10:42:20.873204 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitting baseline...
2021-04-09 10:42:20.873622 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #33 | fitted
2021-04-09 10:42:22.333894 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitting baseline...
2021-04-09 10:42:22.334492 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitted
2021-04-09 10:42:22.335421 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitting baseline...
2021-04-09 10:42:22.335869 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitted
2021-04-09 10:42:22.336704 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitting baseline...
2021-04-09 10:42:22.337112 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitted
2021-04-09 10:42:22.337948 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitting baseline...
2021-04-09 10:42:22.338354 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitted
2021-04-09 10:42:22.339163 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitting baseline...
2021-04-09 10:42:22.339555 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitted
2021-04-09 10:42:22.340445 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitting baseline...
2021-04-09 10:42:22.340877 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitted
2021-04-09 10:42:22.341707 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitting baseline...
2021-04-09 10:42:22.342136 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitted
2021-04-09 10:42:22.342891 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitting baseline...
2021-04-09 10:42:22.343264 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitted
2021-04-09 10:42:22.344091 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitting baseline...
2021-04-09 10:42:22.344500 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitted
2021-04-09 10:42:22.345336 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitting baseline...
2021-04-09 10:42:22.345767 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #34 | fitted
2021-04-09 10:42:23.929830 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitting baseline...
2021-04-09 10:42:23.930520 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitted
2021-04-09 10:42:23.931555 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitting baseline...
2021-04-09 10:42:23.932046 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitted
2021-04-09 10:42:23.932858 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitting baseline...
2021-04-09 10:42:23.933263 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitted
2021-04-09 10:42:23.934136 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitting baseline...
2021-04-09 10:42:23.934530 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitted
2021-04-09 10:42:23.935397 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitting baseline...
2021-04-09 10:42:23.935812 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitted
2021-04-09 10:42:23.936649 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitting baseline...
2021-04-09 10:42:23.937077 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitted
2021-04-09 10:42:23.938036 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitting baseline...
2021-04-09 10:42:23.938482 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitted
2021-04-09 10:42:23.939305 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitting baseline...
2021-04-09 10:42:23.939724 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitted
2021-04-09 10:42:23.940559 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitting baseline...
2021-04-09 10:42:23.940964 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitted
2021-04-09 10:42:23.941911 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitting baseline...
2021-04-09 10:42:23.942359 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | fitted
2021-04-09 10:42:23.979213 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | saving snapshot...
2021-04-09 10:42:23.987690 CEST | [multi_agent_per_av_returns_part_bits_rep_2021_04_09_10_16_24_0017] itr #35 | saved
2021-04-09 10:42:24.012983 CEST | -----------------------  --------------
2021-04-09 10:42:24.013269 CEST | Iteration                    31
2021-04-09 10:42:24.013514 CEST | AverageDiscountedReturn     633.722
2021-04-09 10:42:24.013737 CEST | AverageReturn               999.616
2021-04-09 10:42:24.013970 CEST | ExplainedVariance             0.999744
2021-04-09 10:42:24.014189 CEST | NumTrajs                      4
2021-04-09 10:42:24.014403 CEST | Entropy                       1.34227
2021-04-09 10:42:24.014615 CEST | Perplexity                    3.82772
2021-04-09 10:42:24.014826 CEST | StdReturn                     0.0814176
2021-04-09 10:42:24.015040 CEST | MaxReturn                   999.72
2021-04-09 10:42:24.015248 CEST | MinReturn                   999.505
2021-04-09 10:42:24.015482 CEST | Iteration                    31
2021-04-09 10:42:24.015733 CEST | AverageDiscountedReturn     633.753
2021-04-09 10:42:24.015994 CEST | AverageReturn               999.643
2021-04-09 10:42:24.016256 CEST | ExplainedVariance             0.999999
2021-04-09 10:42:24.016447 CEST | NumTrajs                      4
2021-04-09 10:42:24.016635 CEST | Entropy                       1.34227
2021-04-09 10:42:24.016820 CEST | Perplexity                    3.82772
2021-04-09 10:42:24.017006 CEST | StdReturn                     0.102994
2021-04-09 10:42:24.017193 CEST | MaxReturn                   999.791
2021-04-09 10:42:24.017401 CEST | MinReturn                   999.505
2021-04-09 10:42:24.017588 CEST | Iteration                    31
2021-04-09 10:42:24.017771 CEST | AverageDiscountedReturn     519.634
2021-04-09 10:42:24.017985 CEST | AverageReturn               811.406
2021-04-09 10:42:24.018175 CEST | ExplainedVariance             0.942948
2021-04-09 10:42:24.018360 CEST | NumTrajs                      6
2021-04-09 10:42:24.018549 CEST | Entropy                       1.34227
2021-04-09 10:42:24.018738 CEST | Perplexity                    3.82772
2021-04-09 10:42:24.018931 CEST | StdReturn                   365.967
2021-04-09 10:42:24.019117 CEST | MaxReturn                   999.816
2021-04-09 10:42:24.019306 CEST | MinReturn                     0
2021-04-09 10:42:24.019491 CEST | Iteration                    31
2021-04-09 10:42:24.019682 CEST | AverageDiscountedReturn     554.603
2021-04-09 10:42:24.019870 CEST | AverageReturn               833.782
2021-04-09 10:42:24.020060 CEST | ExplainedVariance             0.552533
2021-04-09 10:42:24.020252 CEST | NumTrajs                      5
2021-04-09 10:42:24.020441 CEST | Entropy                       1.34227
2021-04-09 10:42:24.020629 CEST | Perplexity                    3.82772
2021-04-09 10:42:24.020841 CEST | StdReturn                   231.445
2021-04-09 10:42:24.021035 CEST | MaxReturn                   999.809
2021-04-09 10:42:24.021228 CEST | MinReturn                   409.859
2021-04-09 10:42:24.021412 CEST | Iteration                    31
2021-04-09 10:42:24.021601 CEST | AverageDiscountedReturn     633.841
2021-04-09 10:42:24.021786 CEST | AverageReturn               999.792
2021-04-09 10:42:24.022022 CEST | ExplainedVariance             0.964257
2021-04-09 10:42:24.022207 CEST | NumTrajs                      4
2021-04-09 10:42:24.022390 CEST | Entropy                       1.34227
2021-04-09 10:42:24.022580 CEST | Perplexity                    3.82772
2021-04-09 10:42:24.022764 CEST | StdReturn                     0.0483095
2021-04-09 10:42:24.022948 CEST | MaxReturn                   999.837
2021-04-09 10:42:24.023131 CEST | MinReturn                   999.711
2021-04-09 10:42:24.023355 CEST | Iteration                    31
2021-04-09 10:42:24.023539 CEST | AverageDiscountedReturn     633.841
2021-04-09 10:42:24.023725 CEST | AverageReturn               999.789
2021-04-09 10:42:24.023920 CEST | ExplainedVariance             0.999999
2021-04-09 10:42:24.024110 CEST | NumTrajs                      4
2021-04-09 10:42:24.024301 CEST | Entropy                       1.34227
2021-04-09 10:42:24.024495 CEST | Perplexity                    3.82772
2021-04-09 10:42:24.024687 CEST | StdReturn                     0.0728255
2021-04-09 10:42:24.024880 CEST | MaxReturn                   999.864
2021-04-09 10:42:24.025074 CEST | MinReturn                   999.671
2021-04-09 10:42:24.025264 CEST | Iteration                    31
2021-04-09 10:42:24.025452 CEST | AverageDiscountedReturn     574.209
2021-04-09 10:42:24.025643 CEST | AverageReturn               873.739
2021-04-09 10:42:24.025836 CEST | ExplainedVariance             0.682328
2021-04-09 10:42:24.026061 CEST | NumTrajs                      5
2021-04-09 10:42:24.026258 CEST | Entropy                       1.34227
2021-04-09 10:42:24.026452 CEST | Perplexity                    3.82772
2021-04-09 10:42:24.026643 CEST | StdReturn                   208.577
2021-04-09 10:42:24.026835 CEST | MaxReturn                   999.862
2021-04-09 10:42:24.027039 CEST | MinReturn                   459.741
2021-04-09 10:42:24.027208 CEST | Iteration                    31
2021-04-09 10:42:24.027369 CEST | AverageDiscountedReturn     539.227
2021-04-09 10:42:24.027531 CEST | AverageReturn               801.671
2021-04-09 10:42:24.027693 CEST | ExplainedVariance             0.527786
2021-04-09 10:42:24.027857 CEST | NumTrajs                      5
2021-04-09 10:42:24.028021 CEST | Entropy                       1.34227
2021-04-09 10:42:24.028177 CEST | Perplexity                    3.82772
2021-04-09 10:42:24.028347 CEST | StdReturn                   243.519
2021-04-09 10:42:24.028512 CEST | MaxReturn                   999.74
2021-04-09 10:42:24.028668 CEST | MinReturn                   469.738
2021-04-09 10:42:24.028830 CEST | Iteration                    31
2021-04-09 10:42:24.028995 CEST | AverageDiscountedReturn     590.298
2021-04-09 10:42:24.029166 CEST | AverageReturn               899.651
2021-04-09 10:42:24.029327 CEST | ExplainedVariance             0.529198
2021-04-09 10:42:24.029495 CEST | NumTrajs                      5
2021-04-09 10:42:24.029657 CEST | Entropy                       1.34227
2021-04-09 10:42:24.029818 CEST | Perplexity                    3.82772
2021-04-09 10:42:24.030050 CEST | StdReturn                   147.558
2021-04-09 10:42:24.030205 CEST | MaxReturn                   999.82
2021-04-09 10:42:24.030373 CEST | MinReturn                   619.567
2021-04-09 10:42:24.030533 CEST | Iteration                    31
2021-04-09 10:42:24.030694 CEST | AverageDiscountedReturn     632.864
2021-04-09 10:42:24.030882 CEST | AverageReturn               997.207
2021-04-09 10:42:24.031050 CEST | ExplainedVariance             0.628267
2021-04-09 10:42:24.031210 CEST | NumTrajs                      4
2021-04-09 10:42:24.031374 CEST | Entropy                       1.34227
2021-04-09 10:42:24.031533 CEST | Perplexity                    3.82772
2021-04-09 10:42:24.031695 CEST | StdReturn                     4.43364
2021-04-09 10:42:24.031856 CEST | MaxReturn                   999.83
2021-04-09 10:42:24.032022 CEST | MinReturn                   989.528
2021-04-09 10:42:24.032184 CEST | AveragePolicyStd              0.926196
2021-04-09 10:42:24.032339 CEST | AveragePolicyStd              0.926196
2021-04-09 10:42:24.032498 CEST | AveragePolicyStd              0.926196
2021-04-09 10:42:24.032657 CEST | AveragePolicyStd              0.926196
2021-04-09 10:42:24.032816 CEST | AveragePolicyStd              0.926196
2021-04-09 10:42:24.032982 CEST | AveragePolicyStd              0.926196
2021-04-09 10:42:24.033140 CEST | AveragePolicyStd              0.926196
2021-04-09 10:42:24.033293 CEST | AveragePolicyStd              0.926196
2021-04-09 10:42:24.033459 CEST | AveragePolicyStd              0.926196
2021-04-09 10:42:24.033639 CEST | AveragePolicyStd              0.926196
2021-04-09 10:42:24.033796 CEST | Iteration                    32
2021-04-09 10:42:24.033989 CEST | AverageDiscountedReturn     633.795
2021-04-09 10:42:24.034156 CEST | AverageReturn               999.712
2021-04-09 10:42:24.034321 CEST | ExplainedVariance             0.999919
2021-04-09 10:42:24.034481 CEST | NumTrajs                      4
2021-04-09 10:42:24.034636 CEST | Entropy                       1.34101
2021-04-09 10:42:24.034793 CEST | Perplexity                    3.82288
2021-04-09 10:42:24.034954 CEST | StdReturn                     0.0659774
2021-04-09 10:42:24.035118 CEST | MaxReturn                   999.788
2021-04-09 10:42:24.035273 CEST | MinReturn                   999.608
2021-04-09 10:42:24.035438 CEST | Iteration                    32
2021-04-09 10:42:24.035598 CEST | AverageDiscountedReturn     633.755
2021-04-09 10:42:24.035752 CEST | AverageReturn               999.675
2021-04-09 10:42:24.035913 CEST | ExplainedVariance             1
2021-04-09 10:42:24.036084 CEST | NumTrajs                      4
2021-04-09 10:42:24.036240 CEST | Entropy                       1.34101
2021-04-09 10:42:24.036406 CEST | Perplexity                    3.82288
2021-04-09 10:42:24.036573 CEST | StdReturn                     0.0589484
2021-04-09 10:42:24.036741 CEST | MaxReturn                   999.776
2021-04-09 10:42:24.036902 CEST | MinReturn                   999.631
2021-04-09 10:42:24.037068 CEST | Iteration                    32
2021-04-09 10:42:24.037234 CEST | AverageDiscountedReturn     626.038
2021-04-09 10:42:24.037399 CEST | AverageReturn               979.699
2021-04-09 10:42:24.037595 CEST | ExplainedVariance             0.979847
2021-04-09 10:42:24.037768 CEST | NumTrajs                      5
2021-04-09 10:42:24.037954 CEST | Entropy                       1.34101
2021-04-09 10:42:24.038135 CEST | Perplexity                    3.82288
2021-04-09 10:42:24.038307 CEST | StdReturn                    40.0591
2021-04-09 10:42:24.038478 CEST | MaxReturn                   999.787
2021-04-09 10:42:24.038647 CEST | MinReturn                   899.581
2021-04-09 10:42:24.038817 CEST | Iteration                    32
2021-04-09 10:42:24.038988 CEST | AverageDiscountedReturn     626.807
2021-04-09 10:42:24.039162 CEST | AverageReturn               981.615
2021-04-09 10:42:24.039332 CEST | ExplainedVariance             0.982406
2021-04-09 10:42:24.039493 CEST | NumTrajs                      5
2021-04-09 10:42:24.039660 CEST | Entropy                       1.34101
2021-04-09 10:42:24.039824 CEST | Perplexity                    3.82288
2021-04-09 10:42:24.039999 CEST | StdReturn                    36.0474
2021-04-09 10:42:24.040157 CEST | MaxReturn                   999.873
2021-04-09 10:42:24.040315 CEST | MinReturn                   909.521
2021-04-09 10:42:24.040479 CEST | Iteration                    32
2021-04-09 10:42:24.040641 CEST | AverageDiscountedReturn     389.472
2021-04-09 10:42:24.040800 CEST | AverageReturn               594.018
2021-04-09 10:42:24.041011 CEST | ExplainedVariance             0.576923
2021-04-09 10:42:24.041183 CEST | NumTrajs                      7
